Time,Maximum Price,Minimum Price,Average Price,Total Qty,Total quoteQty,Price Difference,Price Variation,Group Qty,Group quoteQty
08:38,0.000010580,0.000010580,0.000010580,833599,8.819478035,0.000000007,+0.066%,30976252,327.41388
08:39,0.000010590,0.000010580,0.000010581,8818399,93.298736572,0.000000001,+0.009%,29455718,311.3408
08:40,0.000010570,0.000010570,0.000010570,12876,0.136099324,-0.000000007,-0.063%,35704131,377.44904
08:41,0.000010580,0.000010570,0.000010575,1139385,12.048395157,0.000000010,+0.096%,33724159,356.50388
08:42,0.000010600,0.000010570,0.000010583,7910154,83.719329834,0.000000016,+0.151%,30350656,320.87268
08:43,0.000010580,0.000010560,0.000010567,7531695,79.602096558,0.000000005,+0.047%,34663312,366.59494
08:44,0.000010570,0.000010560,0.000010563,104833,1.107094765,-0.000000003,-0.032%,39263914,415.24408
08:45,0.000010570,0.000010560,0.000010567,7501784,79.272705078,-0.000000003,-0.028%,37486497,396.4561
08:46,0.000010590,0.000010570,0.000010577,22486692,237.829696655,0.000000002,+0.022%,40433666,427.58646
08:47,0.000010590,0.000010580,0.000010587,4043424,42.783138275,0.000000017,+0.162%,62487837,660.8437
08:48,0.000010590,0.000010570,0.000010583,10516744,111.233375549,0.000000013,+0.126%,66246269,700.6145
08:49,0.000010590,0.000010580,0.000010587,245294,2.595801830,0.000000011,+0.104%,74530734,788.2527
08:50,0.000010590,0.000010580,0.000010588,859570,9.097219467,0.000000014,+0.134%,73591190,778.3241
08:51,0.000010590,0.000010590,0.000010590,849582,8.997073174,0.000000010,+0.095%,74040072,783.0801
08:52,0.000010600,0.000010580,0.000010594,2865618,30.365436554,0.000000014,+0.135%,74086131,783.5759
08:53,0.000010600,0.000010590,0.000010593,999101,10.580763817,0.000000013,+0.123%,75719649,800.9057
08:54,0.000010590,0.000010590,0.000010590,106260,1.125293374,0.000000009,+0.085%,75885151,802.667
08:55,0.000010600,0.000010580,0.000010589,2967181,31.420633316,0.000000019,+0.179%,67173012,710.4935
08:56,0.000010580,0.000010570,0.000010579,7718620,81.617546082,0.000000004,+0.034%,70127317,741.7781
08:57,0.000010590,0.000010570,0.000010577,3038302,32.120101929,-0.000000006,-0.056%,76706552,811.3472
08:58,0.000010580,0.000010580,0.000010580,868968,9.193681717,0.000000013,+0.118%,71834700,759.748
08:59,0.000010590,0.000010580,0.000010583,336073,3.555727482,0.000000020,+0.19%,65171973,689.33954
09:00,0.000010580,0.000010580,0.000010580,25324,0.267927945,0.000000013,+0.123%,65403213,691.7882
09:01,0.000010580,0.000010570,0.000010576,1817130,19.215906143,-0.000000001,-0.012%,57926753,612.78345
09:03,0.000010580,0.000010570,0.000010575,19601438,207.287002563,-0.000000012,-0.117%,37257191,394.16965
09:04,0.000010590,0.000010580,0.000010582,1807300,19.121284485,-0.000000002,-0.016%,52815205,558.6735
09:05,0.000010590,0.000010580,0.000010581,1601964,16.949693680,-0.000000006,-0.052%,44105761,466.5614
09:06,0.000010590,0.000010580,0.000010582,14500,0.153457999,-0.000000005,-0.048%,45462431,480.91528
09:08,0.000010590,0.000010570,0.000010572,4331942,45.792270660,-0.000000018,-0.167%,44617361,471.97156
09:09,0.000010590,0.000010560,0.000010568,66572416,703.650695801,-0.000000027,-0.25%,48099721,508.76675
09:10,0.000010570,0.000010560,0.000010562,705806,7.454529762,-0.000000031,-0.292%,111806519,1182.052
09:11,0.000010560,0.000010550,0.000010551,3417269,36.053550720,-0.000000039,-0.368%,111513224,1178.9258
09:12,0.000010560,0.000010550,0.000010554,2320695,24.485618591,-0.000000035,-0.329%,114824233,1213.8541
09:13,0.000010560,0.000010550,0.000010557,636108,6.712247372,-0.000000021,-0.199%,114177747,1206.9191
09:14,0.000010560,0.000010530,0.000010540,10875604,114.639213562,-0.000000036,-0.344%,107095235,1132.0138
09:15,0.000010550,0.000010530,0.000010532,1870330,19.696107864,-0.000000048,-0.455%,114932537,1214.5328
09:16,0.000010530,0.000010520,0.000010522,74218,0.780879140,-0.000000062,-0.583%,115933899,1225.0353
09:17,0.000010530,0.000010520,0.000010525,525000,5.525100231,-0.000000055,-0.52%,115672044,1222.2604
09:18,0.000010530,0.000010520,0.000010527,103944,1.093825579,-0.000000049,-0.459%,116171720,1227.5177
09:19,0.000010540,0.000010520,0.000010530,366157,3.855633259,-0.000000045,-0.424%,114458534,1209.3956
09:20,0.000010540,0.000010530,0.000010531,518520,5.460051537,-0.000000050,-0.476%,95223253,1005.9641
09:21,0.000010550,0.000010520,0.000010538,3813849,40.183837891,-0.000000044,-0.412%,93934473,992.30286
09:22,0.000010550,0.000010530,0.000010542,586530,6.182064056,-0.000000041,-0.384%,96146358,1015.537
09:23,0.000010540,0.000010530,0.000010537,2561949,27.000867844,-0.000000035,-0.332%,96718388,1021.5656
09:24,0.000010540,0.000010540,0.000010540,589595,6.214331150,-0.000000028,-0.263%,94948395,1002.7742
09:25,0.000010550,0.000010540,0.000010546,209808,2.212666512,-0.000000016,-0.156%,28965574,305.33786
09:26,0.000010550,0.000010540,0.000010548,972440,10.258245468,-0.000000003,-0.033%,28469576,300.096
09:27,0.000010550,0.000010540,0.000010545,151905,1.601937056,-0.000000009,-0.085%,26024747,274.3007
09:28,0.000010540,0.000010540,0.000010540,16660,0.175596401,-0.000000017,-0.166%,23855957,251.417
09:29,0.000010540,0.000010530,0.000010539,1822425,19.208303452,-0.000000001,-0.014%,23236509,244.88037
09:30,0.000010550,0.000010540,0.000010546,268289,2.828219175,0.000000014,+0.135%,14183330,149.44945
09:31,0.000010540,0.000010530,0.000010531,934503,9.840525627,0.000000010,+0.093%,12581289,132.58156
09:32,0.000010530,0.000010520,0.000010529,449686,4.732246399,0.000000004,+0.034%,13441574,141.6412
09:33,0.000010530,0.000010520,0.000010521,306750,3.227389336,-0.000000006,-0.059%,13366260,140.84836
09:34,0.000010540,0.000010520,0.000010531,1842022,19.411161423,0.000000001,+0.013%,13569066,142.9819
09:35,0.000010560,0.000010550,0.000010551,2789652,29.431087494,0.000000020,+0.19%,15044931,158.53745
09:36,0.000010550,0.000010550,0.000010550,8659,0.091352448,0.000000013,+0.119%,17316063,182.50848
09:37,0.000010550,0.000010550,0.000010550,183681,1.937834501,0.000000008,+0.078%,13510873,142.41599
09:38,0.000010540,0.000010540,0.000010540,300118,3.163243771,0.000000003,+0.027%,13108024,138.17177
09:39,0.000010540,0.000010530,0.000010538,506668,5.339922428,-0.000000002,-0.016%,10846193,114.334145
09:40,0.000010550,0.000010530,0.000010542,1666143,17.564128876,-0.000000004,-0.036%,10763266,113.45974
09:41,0.000010540,0.000010530,0.000010532,193848,2.042262554,-0.000000016,-0.147%,12219601,128.81119
09:42,0.000010540,0.000010530,0.000010531,448845,4.726456165,-0.000000014,-0.13%,11441009,120.59521
09:43,0.000010540,0.000010530,0.000010532,383768,4.041441917,-0.000000008,-0.079%,11737949,123.71972
09:44,0.000010540,0.000010520,0.000010528,1292565,13.611419678,-0.000000011,-0.103%,12105057,127.58556
09:45,0.000010530,0.000010520,0.000010524,3038826,31.971122742,-0.000000022,-0.211%,11575197,121.988686
09:46,0.000010530,0.000010510,0.000010514,1557920,16.376201630,-0.000000018,-0.167%,14345734,151.13159
09:47,0.000010520,0.000010510,0.000010517,100860,1.060999393,-0.000000012,-0.113%,14969151,157.66727
09:48,0.000010520,0.000010520,0.000010520,116546,1.226063848,-0.000000001,-0.012%,14620325,153.99602
09:49,0.000010520,0.000010510,0.000010515,9648,0.101448715,-0.000000016,-0.155%,14430121,151.99469
09:50,0.000010530,0.000010500,0.000010508,1705496,17.915027618,-0.000000044,-0.413%,12597747,132.685
09:51,0.000010510,0.000010490,0.000010495,107780,1.131172538,-0.000000055,-0.521%,11513591,121.16893
09:52,0.000010510,0.000010490,0.000010507,629493,6.615492344,-0.000000043,-0.408%,11612712,122.20875
09:53,0.000010510,0.000010500,0.000010509,234464,2.464189291,-0.000000031,-0.292%,12058524,126.886406
09:54,0.000010510,0.000010470,0.000010482,8888284,93.173271179,-0.000000056,-0.53%,11992870,126.18734
09:55,0.000010480,0.000010460,0.000010470,1454307,15.225472450,-0.000000071,-0.676%,20374486,214.0207
09:56,0.000010500,0.000010470,0.000010485,2298606,24.097656250,-0.000000047,-0.449%,20162650,211.68205
09:57,0.000010510,0.000010500,0.000010501,2310631,24.262027740,-0.000000030,-0.284%,22267408,233.73744
09:58,0.000010510,0.000010490,0.000010495,3155552,33.105899811,-0.000000036,-0.344%,24129194,253.27301
09:59,0.000010510,0.000010490,0.000010500,344212,3.614217758,-0.000000028,-0.265%,26900978,282.33746
10:00,0.000010510,0.000010490,0.000010506,611005,6.419628143,-0.000000018,-0.174%,25952625,272.34027
10:01,0.000010510,0.000010490,0.000010498,803170,8.428387642,-0.000000016,-0.151%,23524804,246.78877
10:02,0.000010510,0.000010480,0.000010492,3868960,40.598037720,-0.000000025,-0.237%,22770054,238.84096
10:03,0.000010500,0.000010480,0.000010493,1381395,14.494658470,-0.000000027,-0.26%,26538154,278.378
10:04,0.000010500,0.000010490,0.000010497,1174284,12.329003334,-0.000000018,-0.174%,27803003,291.64658
10:05,0.000010490,0.000010490,0.000010490,1148478,12.047533989,-0.000000018,-0.168%,28967639,303.87415
10:06,0.000010490,0.000010480,0.000010483,1182877,12.407270432,-0.000000012,-0.111%,28410621,298.00665
10:07,0.000010500,0.000010480,0.000010490,304851,3.197159290,-0.000000017,-0.162%,29485718,309.28275
10:08,0.000010490,0.000010490,0.000010490,1681189,17.635673523,-0.000000019,-0.183%,29161076,305.86444
10:09,0.000010490,0.000010480,0.000010484,437839,4.590896606,0.000000002,+0.02%,30607801,321.03592
10:10,0.000010480,0.000010470,0.000010473,2175711,22.784912109,0.000000002,+0.022%,22157356,232.45354
10:11,0.000010490,0.000010470,0.000010478,3120409,32.695014954,-0.000000024,-0.226%,20580154,215.9153
10:12,0.000010480,0.000010460,0.000010464,1560803,16.329467773,-0.000000031,-0.296%,21389932,224.3483
10:13,0.000010470,0.000010440,0.000010448,5615442,58.696033478,-0.000000052,-0.494%,19795183,207.57187
10:14,0.000010460,0.000010370,0.000010404,52109402,542.059997559,-0.000000102,-0.97%,25066413,262.6537
10:15,0.000010420,0.000010380,0.000010404,26074270,271.319732666,-0.000000088,-0.837%,75761640,789.86566
10:16,0.000010410,0.000010390,0.000010400,11203129,116.514106750,-0.000000092,-0.879%,97966950,1020.5874
10:17,0.000010410,0.000010390,0.000010398,9133679,94.932495117,-0.000000098,-0.938%,107788684,1122.6068
10:18,0.000010400,0.000010390,0.000010397,2190916,22.780046463,-0.000000093,-0.887%,115748079,1205.2103
10:19,0.000010410,0.000010400,0.000010403,5704791,59.332389832,-0.000000081,-0.771%,116790517,1215.9429
10:20,0.000010410,0.000010400,0.000010408,5094477,53.025264740,-0.000000082,-0.779%,121312431,1262.8679
10:21,0.000010420,0.000010390,0.000010401,16087898,167.325393677,-0.000000089,-0.845%,126102057,1312.696
10:22,0.000010410,0.000010390,0.000010404,1402432,14.595212936,-0.000000081,-0.77%,140508766,1462.3857
10:23,0.000010420,0.000010400,0.000010411,4431203,46.130855560,-0.000000062,-0.59%,141473359,1472.3901
10:24,0.000010430,0.000010410,0.000010423,507769,5.289758682,,+nan%,,
10:25,0.000010430,0.000010410,0.000010421,7156112,74.542022705,-0.000000057,-0.54%,144236620,1501.0259
10:26,0.000010420,0.000010410,0.000010415,1267616,13.200594902,-0.000000049,-0.469%,148272323,1542.8729
10:27,0.000010420,0.000010410,0.000010419,474708,4.945752144,-0.000000030,-0.283%,147979136,1539.7439
10:28,0.000010430,0.000010410,0.000010416,293118,3.052785158,0.000000012,+0.118%,142838402,1485.9938
10:29,0.000010420,0.000010410,0.000010413,1263538,13.157713890,,+nan%,,
10:30,0.000010430,0.000010400,0.000010411,4171010,43.421394348,0.000000007,+0.065%,92285656,960.1441
10:31,0.000010410,0.000010400,0.000010405,2813262,29.278646469,0.000000005,+0.044%,70382396,732.2458
10:32,0.000010410,0.000010400,0.000010403,2150945,22.375272751,0.000000005,+0.047%,61992529,645.0103
10:33,0.000010420,0.000010400,0.000010409,844128,8.790102959,0.000000012,+0.111%,55009795,572.45306
10:34,0.000010420,0.000010420,0.000010420,1018885,10.616782188,0.000000017,+0.168%,53663007,558.46313
10:35,0.000010440,0.000010420,0.000010433,2524232,26.334062576,0.000000025,+0.24%,48977101,509.74756
10:36,0.000010430,0.000010420,0.000010427,3625080,37.796028137,0.000000026,+0.248%,46406856,483.05637
10:37,0.000010430,0.000010420,0.000010428,905971,9.442163467,0.000000024,+0.235%,33944038,353.52698
10:38,0.000010430,0.000010430,0.000010430,2210539,23.055921555,0.000000019,+0.184%,33447577,348.37396
10:39,0.000010440,0.000010430,0.000010435,1073024,11.191847801,0.000000012,+0.118%,31226913,325.29898
10:40,0.000010430,0.000010420,0.000010429,2242394,23.386323929,0.000000008,+0.078%,31792168,331.20105
10:41,0.000010430,0.000010430,0.000010430,1658192,17.294942856,0.000000015,+0.141%,26878450,280.04538
10:42,0.000010430,0.000010430,0.000010430,1999159,20.851228714,0.000000011,+0.11%,27269026,284.13977
10:43,0.000010430,0.000010430,0.000010430,1616692,16.862096786,0.000000014,+0.135%,28793477,300.04523
10:44,0.000010430,0.000010430,0.000010430,362836,3.784379482,0.000000017,+0.166%,30117051,313.85455
10:45,0.000010440,0.000010430,0.000010435,1184998,12.363951683,0.000000024,+0.234%,29216349,304.4812
10:46,0.000010440,0.000010430,0.000010431,405464,4.229280949,0.000000026,+0.251%,26230337,273.42377
10:47,0.000010430,0.000010430,0.000010430,608636,6.348073483,0.000000027,+0.258%,23822539,248.37436
10:48,0.000010440,0.000010430,0.000010439,214596,2.240355253,0.000000030,+0.29%,22280230,232.34715
10:49,0.000010440,0.000010430,0.000010438,916435,9.567322731,0.000000018,+0.173%,21650698,225.79742
10:50,0.000010450,0.000010430,0.000010440,837961,8.749140739,0.000000007,+0.065%,21548248,224.74796
10:51,0.000010440,0.000010430,0.000010437,950040,9.911834717,0.000000010,+0.099%,19861977,207.16306
10:52,0.000010450,0.000010430,0.000010440,2302780,24.039257050,0.000000012,+0.112%,17186937,179.27885
10:53,0.000010440,0.000010430,0.000010436,4614558,48.175178528,0.000000006,+0.053%,18583746,193.87595
10:54,0.000010430,0.000010430,0.000010430,2059425,21.479803085,-0.000000005,-0.048%,20987765,218.99524
10:55,0.000010440,0.000010440,0.000010440,22805,0.238084212,0.000000011,+0.105%,21974166,229.28317
10:56,0.000010440,0.000010430,0.000010436,385776,4.025083542,0.000000006,+0.058%,19754577,206.13493
10:57,0.000010430,0.000010420,0.000010428,10715125,111.721817017,-0.000000002,-0.017%,18482161,192.86507
10:58,0.000010430,0.000010420,0.000010422,715125,7.457343578,-0.000000008,-0.073%,27198127,283.73566
10:59,0.000010430,0.000010430,0.000010430,192126,2.003874063,0.000000000,+0.0%,26296560,274.3309
11:00,0.000010430,0.000010410,0.000010424,1867845,19.466142654,-0.000000011,-0.109%,26125850,272.55038
11:01,0.000010420,0.000010400,0.000010411,2247493,23.396226883,-0.000000020,-0.195%,26808697,279.65262
11:02,0.000010430,0.000010420,0.000010422,6946712,72.384925842,-0.000000008,-0.077%,28650726,298.81955
11:03,0.000010430,0.000010420,0.000010425,81780,0.852169633,-0.000000014,-0.132%,34988802,364.85638
11:04,0.000010420,0.000010420,0.000010420,136740,1.424830794,-0.000000018,-0.173%,34855986,363.46823
11:05,0.000010460,0.000010430,0.000010444,4386834,45.805576324,0.000000004,+0.041%,34076291,355.3257
11:06,0.000010440,0.000010440,0.000010440,171476,1.790209413,0.000000003,+0.024%,37625164,392.38214
11:07,0.000010440,0.000010440,0.000010440,132282,1.381024122,0.000000000,+0.0%,36846600,384.26053
11:08,0.000010440,0.000010430,0.000010434,446216,4.655120850,-0.000000001,-0.012%,34676102,361.6023
11:09,0.000010440,0.000010440,0.000010440,125264,1.307756186,0.000000010,+0.096%,30507760,318.0822
11:10,0.000010450,0.000010440,0.000010445,73488,0.767236829,0.000000005,+0.048%,28573599,297.91022
11:11,0.000010470,0.000010440,0.000010457,3531039,36.941699982,0.000000021,+0.201%,28624282,298.43936
11:12,0.000010510,0.000010470,0.000010490,13950384,146.317535400,0.000000061,+0.589%,31769545,331.356
11:13,0.000010500,0.000010490,0.000010492,2924040,30.674619675,0.000000070,+0.669%,35004804,365.95166
11:14,0.000010490,0.000010490,0.000010490,37696,0.395431042,0.000000060,+0.575%,37213719,389.16895
11:15,0.000010500,0.000010480,0.000010487,1641791,17.210939407,0.000000064,+0.61%,37059289,387.56052
11:16,0.000010530,0.000010490,0.000010513,5799897,60.956970215,0.000000102,+0.977%,36833235,385.30527
11:17,0.000010530,0.000010520,0.000010523,583710,6.140741825,0.000000101,+0.973%,40385639,422.86606
11:18,0.000010520,0.000010500,0.000010510,3245648,34.110710144,0.000000085,+0.817%,34022637,356.62186
11:19,0.000010520,0.000010510,0.000010517,1209450,12.718811035,0.000000097,+0.931%,37186505,389.8804
11:20,0.000010520,0.000010510,0.000010511,895565,9.412428856,0.000000067,+0.64%,38259215,401.17438
11:21,0.000010520,0.000010520,0.000010520,244888,2.576221943,0.000000080,+0.766%,34767946,364.78125
11:22,0.000010520,0.000010510,0.000010518,959335,10.092172623,0.000000078,+0.75%,34841358,365.56726
11:23,0.000010520,0.000010510,0.000010517,2349496,24.713785172,0.000000083,+0.795%,35668411,374.27838
11:24,0.000010520,0.000010500,0.000010512,413484,4.346765041,0.000000072,+0.685%,37571691,394.33707
11:25,0.000010510,0.000010500,0.000010506,213493,2.242806673,0.000000061,+0.585%,37859911,397.37607
11:26,0.000010510,0.000010480,0.000010495,3042740,31.940616608,0.000000038,+0.364%,37999916,398.85162
11:27,0.000010500,0.000010460,0.000010478,3785900,39.649490356,-0.000000012,-0.115%,37511617,393.85052
11:28,0.000010480,0.000010450,0.000010465,2961955,30.980003357,-0.000000027,-0.261%,27347133,287.18253
11:29,0.000010470,0.000010430,0.000010447,2855610,29.834817886,-0.000000043,-0.412%,27385048,287.4879
11:30,0.000010470,0.000010430,0.000010450,3332207,34.818698883,-0.000000038,-0.358%,30202962,316.9273
11:31,0.000010480,0.000010450,0.000010457,1292322,13.513595581,-0.000000055,-0.524%,31893378,334.53503
11:32,0.000010460,0.000010450,0.000010458,452529,4.733099461,-0.000000066,-0.626%,27385803,287.09167
11:33,0.000010460,0.000010430,0.000010441,744438,7.773732185,-0.000000069,-0.661%,27254622,285.68402
11:34,0.000010450,0.000010410,0.000010434,1447578,15.107718468,-0.000000083,-0.789%,24753412,259.34705
11:35,0.000010460,0.000010420,0.000010438,2008600,20.976623535,-0.000000073,-0.694%,24991540,261.73593
11:36,0.000010430,0.000010420,0.000010422,173399,1.806997895,-0.000000098,-0.927%,26104575,273.3001
11:37,0.000010430,0.000010410,0.000010418,757252,7.892956734,-0.000000100,-0.954%,26033086,272.53088
11:38,0.000010430,0.000010400,0.000010409,632622,6.584591866,-0.000000109,-1.034%,25831003,270.3317
11:39,0.000010410,0.000010390,0.000010401,134121,1.395092845,-0.000000111,-1.053%,24114129,252.20248
11:40,0.000010440,0.000010400,0.000010418,869490,9.058383942,-0.000000088,-0.836%,23834766,249.25084
11:41,0.000010430,0.000010410,0.000010421,295923,3.083687305,-0.000000074,-0.707%,24490763,256.0664
11:42,0.000010430,0.000010410,0.000010420,102466,1.068035007,-0.000000057,-0.547%,21743946,227.2095
22:53,0.000010310,0.000010300,0.000010309,93982,0.968946636,-0.000000155,-1.486%,18060512,188.62804
22:54,0.000010310,0.000010290,0.000010299,150468,1.549761891,-0.000000148,-1.412%,15192539,158.61699
22:55,0.000010300,0.000010280,0.000010285,637788,6.562451839,-0.000000165,-1.578%,12487397,130.33192
22:56,0.000010290,0.000010280,0.000010287,90800,0.934232056,-0.000000171,-1.633%,9792978,102.07567
22:57,0.000010280,0.000010270,0.000010278,495774,5.096457005,-0.000000179,-1.713%,8591456,89.49631
22:58,0.000010290,0.000010290,0.000010290,406516,4.183049679,-0.000000151,-1.443%,8634701,89.85967
22:59,0.000010290,0.000010290,0.000010290,21084,0.216954365,-0.000000144,-1.38%,8296779,86.26899
23:00,0.000010300,0.000010300,0.000010300,728651,7.505105019,-0.000000138,-1.324%,6870285,71.37823
23:01,0.000010320,0.000010290,0.000010314,5695142,58.727424622,-0.000000109,-1.042%,5590336,57.9067
23:02,0.000010330,0.000010320,0.000010327,2185512,22.569852829,-0.000000091,-0.875%,11112079,114.82713
23:03,0.000010330,0.000010320,0.000010323,467036,4.819899559,-0.000000085,-0.82%,12540339,129.50403
23:04,0.000010330,0.000010320,0.000010322,418497,4.319128990,-0.000000079,-0.758%,12374753,127.739334
23:05,0.000010320,0.000010320,0.000010320,473300,4.884456158,-0.000000098,-0.943%,12659129,130.66336
23:06,0.000010320,0.000010310,0.000010318,422312,4.357770443,-0.000000102,-0.983%,12262939,126.48944
23:07,0.000010320,0.000010310,0.000010317,249186,2.571208239,-0.000000103,-0.986%,12389328,127.76353
23:08,0.000010320,0.000010310,0.000010315,735318,7.581507206,0.000000006,+0.055%,12536048,129.26671
23:09,0.000010320,0.000010310,0.000010315,5535398,57.092182159,0.000000016,+0.155%,13177384,135.87927
23:10,0.000010320,0.000010300,0.000010309,5412356,55.825477600,0.000000024,+0.232%,18562314,191.42168
23:11,0.000010310,0.000010300,0.000010303,127204,1.311001778,0.000000016,+0.157%,23336882,240.6847
23:12,0.000010310,0.000010300,0.000010307,190983,1.968861938,0.000000028,+0.275%,23373286,241.06146
23:13,0.000010310,0.000010290,0.000010301,7703038,79.348823547,0.000000011,+0.106%,23068495,237.93388
23:14,0.000010300,0.000010290,0.000010293,7615695,78.407691956,0.000000003,+0.032%,30365017,313.09967
23:15,0.000010300,0.000010290,0.000010298,677856,6.981294632,-0.000000002,-0.019%,37959628,391.2904
23:16,0.000010310,0.000010290,0.000010302,2248710,23.162677765,-0.000000012,-0.117%,37908833,390.76657
23:17,0.000010310,0.000010310,0.000010310,717186,7.394187450,-0.000000017,-0.162%,34462401,355.20184
23:18,0.000010310,0.000010300,0.000010308,5534081,57.051437378,-0.000000015,-0.15%,32994075,340.02618
23:19,0.000010320,0.000010300,0.000010314,4572431,47.149188995,-0.000000008,-0.074%,38061120,392.2577
23:20,0.000010310,0.000010300,0.000010306,4644058,47.867027283,-0.000000014,-0.133%,42215054,435.0878
23:21,0.000010320,0.000010300,0.000010316,13149056,135.679214478,-0.000000002,-0.018%,46385812,478.07037
23:22,0.000010320,0.000010310,0.000010318,4302597,44.386833191,0.000000000,+0.003%,59112556,609.3918
23:23,0.000010310,0.000010310,0.000010310,2460257,25.365249634,-0.000000005,-0.048%,63165967,651.20746
23:24,0.000010320,0.000010310,0.000010313,3199666,32.989818573,-0.000000002,-0.023%,64890906,668.99115
23:25,0.000010320,0.000010300,0.000010308,5530763,57.001125336,-0.000000000,-0.004%,62555174,644.8888
23:26,0.000010300,0.000010290,0.000010297,310299,3.195054531,-0.000000006,-0.06%,62673581,646.0644
23:27,0.000010310,0.000010300,0.000010306,2185606,22.526674271,-0.000000001,-0.008%,62856676,647.9485
23:28,0.000010330,0.000010310,0.000010322,21952394,226.589996338,0.000000021,+0.2%,64851299,668.5063
23:29,0.000010330,0.000010300,0.000010314,6063769,62.532741547,0.000000021,+0.199%,79100655,815.74744
23:30,0.000010320,0.000010310,0.000010318,7206292,74.321388245,0.000000020,+0.194%,77548729,799.8725
23:31,0.000010330,0.000010310,0.000010324,23429205,241.756286621,0.000000022,+0.213%,84077165,867.2126
23:32,0.000010340,0.000010330,0.000010338,31442680,324.916503906,0.000000028,+0.267%,105257660,1085.8062
23:33,0.000010350,0.000010330,0.000010343,12448496,128.666061401,0.000000035,+0.34%,135983154,1403.3286
23:34,0.000010340,0.000010330,0.000010338,2786793,28.814689636,0.000000023,+0.224%,142897569,1474.9431
23:35,0.000010340,0.000010340,0.000010340,3724937,38.515846252,0.000000034,+0.327%,141111931,1456.6086
23:36,0.000010340,0.000010330,0.000010338,3598215,37.205291748,0.000000022,+0.209%,140192810,1447.2574
23:37,0.000010340,0.000010340,0.000010340,855087,8.841599464,0.000000022,+0.215%,130641969,1348.7837
23:38,0.000010340,0.000010340,0.000010340,1812864,18.745014191,0.000000030,+0.291%,127194459,1313.2383
23:39,0.000010340,0.000010330,0.000010339,7402187,76.538040161,0.000000026,+0.254%,126547066,1306.618
23:40,0.000010340,0.000010330,0.000010338,1072122,11.084981918,0.000000030,+0.29%,130749587,1350.1663
23:41,0.000010350,0.000010310,0.000010332,28296991,292.196105957,0.000000036,+0.346%,126290946,1304.2502
23:42,0.000010340,0.000010320,0.000010330,3345352,34.572517395,0.000000024,+0.234%,154277638,1593.2512
23:43,0.000010340,0.000010330,0.000010337,3732886,38.562458038,0.000000016,+0.151%,155437384,1605.2971
23:44,0.000010340,0.000010330,0.000010339,5226980,54.044528961,0.000000026,+0.247%,137217876,1417.2695
23:45,0.000010330,0.000010330,0.000010330,2977298,30.755489349,0.000000012,+0.116%,136381087,1408.7814
23:46,0.000010330,0.000010330,0.000010330,342463,3.537642956,0.000000006,+0.061%,132152093,1365.2155
23:47,0.000010330,0.000010330,0.000010330,808785,8.354748726,-0.000000008,-0.073%,109065351,1126.9967
23:48,0.000010340,0.000010320,0.000010330,6834372,70.593048096,-0.000000013,-0.124%,78431456,810.435
23:49,0.000010340,0.000010340,0.000010340,4592,0.047481276,0.000000002,+0.024%,72817332,752.36206
23:50,0.000010320,0.000010310,0.000010316,2064577,21.305986404,-0.000000024,-0.232%,70035131,723.59485
23:51,0.000010330,0.000010330,0.000010330,10540636,108.884773254,-0.000000008,-0.077%,68374771,706.38495
23:52,0.000010340,0.000010330,0.000010334,773062,7.987722397,-0.000000006,-0.055%,75317192,778.0644
23:53,0.000010330,0.000010330,0.000010330,635282,6.562463284,-0.000000010,-0.097%,75235167,777.2106
23:54,0.000010340,0.000010330,0.000010335,4335090,44.804164886,-0.000000004,-0.039%,74057585,765.0279
23:55,0.000010340,0.000010330,0.000010337,1302602,13.465948105,-0.000000001,-0.013%,70990488,733.29407
23:56,0.000010330,0.000010330,0.000010330,991518,10.242381096,-0.000000002,-0.022%,71220968,735.67505
23:57,0.000010340,0.000010310,0.000010323,20006805,206.524261475,-0.000000007,-0.07%,43915495,453.72134
23:58,0.000010340,0.000010310,0.000010321,21119923,217.833221436,-0.000000017,-0.16%,60576948,625.6731
23:59,0.000010330,0.000010330,0.000010330,7156802,73.929763794,-0.000000009,-0.091%,77963985,804.94385
